time_s	DispT_m	AccT_m_per_s2
8.925000000000000711e+00	9.880676468683089429e-04	4.177801072278479293e-03
8.929999999999999716e+00	9.845079068645536374e-04	4.375586222855732885e-03
8.935000000000000497e+00	9.809481668607983318e-04	4.949163159529769949e-03
8.939999999999999503e+00	9.779817168576688743e-04	5.601854156434708798e-03
8.945000000000000284e+00	9.750152668545393085e-04	6.155652578051019549e-03
8.950000000000001066e+00	9.714555268507840029e-04	6.709450999667331168e-03
8.955000000000000071e+00	9.690823668482803936e-04	7.381920511629994595e-03
8.960000000000000853e+00	9.661159168451509361e-04	8.153282598881284385e-03
8.964999999999999858e+00	9.637427568426473268e-04	8.687302505439871425e-03
8.970000000000000639e+00	9.619628868407696740e-04	8.489517354862616966e-03
8.974999999999999645e+00	9.595897268382661731e-04	7.144578330937289244e-03
8.980000000000000426e+00	9.578098568363884119e-04	4.652485433663889128e-03
8.984999999999999432e+00	9.560299868345107591e-04	1.428587479254648813e-03
8.990000000000000213e+00	9.542501168326331063e-04	-1.815088990212317165e-03
8.995000000000000995e+00	9.530635368313814101e-04	-4.504967038062971524e-03
9.000000000000000000e+00	9.512836668295036489e-04	-6.245476363142806429e-03
9.005000000000000782e+00	9.489105068270000396e-04	-7.036616965451822532e-03
9.009999999999999787e+00	9.471306368251223868e-04	-7.076173995567273424e-03
9.015000000000000568e+00	9.447574768226187775e-04	-6.680603694412765373e-03
9.019999999999999574e+00	9.417910268194893200e-04	-6.186140817969630092e-03
9.025000000000000355e+00	9.394178668169858191e-04	-5.889463092103750137e-03
9.029999999999999361e+00	9.364514168138563617e-04	-5.948798637276925608e-03
9.035000000000000142e+00	9.334849668107267958e-04	-6.383925968546885418e-03
9.040000000000000924e+00	9.305185168075973384e-04	-7.016838450394097954e-03
9.044999999999999929e+00	9.275520668044678809e-04	-7.590415387068134151e-03
9.050000000000000711e+00	9.239923268007125753e-04	-7.966207173164917624e-03
9.054999999999999716e+00	9.204325867969571614e-04	-8.223327868915346686e-03
9.060000000000000497e+00	9.162795567925760077e-04	-8.579341139954404713e-03
9.064999999999999503e+00	9.121265267881947456e-04	-9.251810651917068140e-03
9.070000000000000284e+00	9.079734967838134834e-04	-1.020117937468788608e-02
9.075000000000001066e+00	9.032271767788063732e-04	-1.101209849205462762e-02
9.080000000000000071e+00	8.984808567737991546e-04	-1.122966215768960926e-02
9.085000000000000853e+00	8.931412467681661962e-04	-1.059674967584239499e-02
9.089999999999999858e+00	8.878016367625331294e-04	-9.330924712147968189e-03
9.095000000000000639e+00	8.824620267569001711e-04	-7.946428658107192178e-03
9.099999999999999645e+00	8.765291267506412562e-04	-6.898167360047745278e-03
9.105000000000000426e+00	8.705962267443822329e-04	-6.285033393258258189e-03
9.109999999999999432e+00	8.640700367374973614e-04	-5.869684577046023824e-03
9.115000000000000213e+00	8.581371367312384466e-04	-5.256550610256536735e-03
9.120000000000000995e+00	8.516109467243536835e-04	-4.267624857370267040e-03
9.125000000000000000e+00	8.450847567174689205e-04	-3.061135438849017006e-03
9.130000000000000782e+00	8.385585667105840491e-04	-1.894203050443218732e-03
9.134999999999999787e+00	8.320323767036992861e-04	-8.854987824992232659e-04
9.140000000000000568e+00	8.249128966961885665e-04	4.409142521387065340e-05
9.144999999999999574e+00	8.183867066893036951e-04	1.092352723273316882e-03
9.150000000000000355e+00	8.118605166824189321e-04	2.298842141794566266e-03
9.154999999999999361e+00	8.053343266755340606e-04	3.426217500084914082e-03
9.160000000000000142e+00	7.988081366686492976e-04	3.920680376528049363e-03
9.165000000000000924e+00	7.922819466617644262e-04	3.347103439854012298e-03
9.169999999999999929e+00	7.857557566548796632e-04	1.448365994312374042e-03
9.175000000000000711e+00	7.798228566486206399e-04	-1.617303839635063139e-03
9.179999999999999716e+00	7.732966666417357684e-04	-5.395000215660614856e-03
9.185000000000000497e+00	7.667704766348510054e-04	-9.330924712147968189e-03
9.189999999999999503e+00	7.602442866279661340e-04	-1.293061445265399241e-02
9.195000000000000284e+00	7.531248066204554144e-04	-1.595672725648597870e-02
9.200000000000001066e+00	7.454120366123189552e-04	-1.834992757847075245e-02
9.205000000000000071e+00	7.376992666041822791e-04	-2.016955096378149001e-02
9.210000000000000853e+00	7.293932065954198633e-04	-2.149471147264908968e-02
9.214999999999999858e+00	7.204938565860313825e-04	-2.240452316530445673e-02
9.220000000000000639e+00	7.110012165760171620e-04	-2.283965049657441654e-02
9.224999999999999645e+00	7.009152865653769850e-04	-2.276053643634351475e-02
9.230000000000000426e+00	6.902360665541108515e-04	-2.218695949966948203e-02
9.234999999999999432e+00	6.789635565422189782e-04	-2.115847671666775884e-02
9.240000000000000213e+00	6.670977565297010400e-04	-1.987287323791560659e-02
9.245000000000000995e+00	6.552319565171832103e-04	-1.844882015375937795e-02
9.250000000000000000e+00	6.427728665040395323e-04	-1.696543152442997471e-02
9.255000000000000782e+00	6.291271964896440498e-04	-1.532381477463876616e-02
9.259999999999999787e+00	6.160748164758744153e-04	-1.340529881403940311e-02
9.265000000000000568e+00	6.018358564608529762e-04	-1.113076958240098030e-02
9.269999999999999574e+00	5.881901864464573852e-04	-8.539784109838953821e-03
9.275000000000000355e+00	5.739512264314359461e-04	-5.849906061988298378e-03
9.279999999999999361e+00	5.591189764157886589e-04	-3.397370194830349154e-03
9.285000000000000142e+00	5.448800164007672198e-04	-1.538189779404161356e-03
9.290000000000000924e+00	5.300477663851198241e-04	-5.492640265178914440e-04
9.294999999999999929e+00	5.158088063700984934e-04	-4.305929361715389852e-04
9.300000000000000711e+00	5.009765563544512062e-04	-9.052772975569486034e-04
9.304999999999999716e+00	4.861443063388038647e-04	-1.498632749288710680e-03
9.310000000000000497e+00	4.719053463237824256e-04	-1.735974929981415381e-03
9.314999999999999503e+00	4.570730963081350842e-04	-1.320626113769182101e-03
9.320000000000000284e+00	4.422408462924877970e-04	-3.910359060560882017e-04
9.325000000000001066e+00	4.274085962768404555e-04	5.978898468301819267e-04
9.330000000000000071e+00	4.125763462611931683e-04	1.072574208215591436e-03
9.335000000000000853e+00	3.983373862461717834e-04	6.374468769456327101e-04
9.339999999999999858e+00	3.835051362305243877e-04	-7.470491770951453612e-04
9.345000000000000639e+00	3.686728862148771005e-04	-2.823793258156312089e-03
9.349999999999999645e+00	3.538406361992298133e-04	-5.236772095198811289e-03
9.355000000000000426e+00	3.390083861835824718e-04	-7.728864992472212272e-03
9.359999999999999432e+00	3.241761361679351846e-04	-1.041874304032286772e-02
9.365000000000000213e+00	3.087505961516619408e-04	-1.352396990438575405e-02
9.370000000000000995e+00	2.927317661347629031e-04	-1.722255222018040377e-02
9.375000000000000000e+00	2.767129361178637570e-04	-2.135626186724501330e-02
9.380000000000000782e+00	2.601008161003387628e-04	-2.541085745407872104e-02
9.384999999999999787e+00	2.428954060821878933e-04	-2.863475540848796005e-02
9.390000000000000568e+00	2.245034160627852192e-04	-3.029615067333689404e-02
9.394999999999999574e+00	2.061114260433825451e-04	-3.003902997758646151e-02
9.400000000000000355e+00	1.865328560227280934e-04	-2.798206441158302207e-02
9.404999999999999361e+00	1.663609960014477394e-04	-2.461971685176970320e-02
9.410000000000000142e+00	1.455958459795415102e-04	-2.052556423482054804e-02
9.415000000000000924e+00	1.242374059570093786e-04	-1.621384795223640776e-02
9.419999999999999929e+00	1.022856759338513583e-04	-1.186257463953682180e-02
9.425000000000000711e+00	8.033394591069332438e-05	-7.491522811779507789e-03
9.429999999999999716e+00	5.778892588690940848e-05	-3.160028014137644236e-03
9.435000000000000497e+00	3.583719586375138137e-05	1.033017178100140761e-03
9.439999999999999503e+00	1.329217583996746039e-05	4.850270584241142720e-03
9.445000000000000284e+00	-8.659554183190565038e-06	8.173061113939009831e-03
9.450000000000001066e+00	-3.061128420634858877e-05	1.098161025213601795e-02
9.455000000000000071e+00	-5.256301422950661589e-05	1.343414611929396631e-02
9.460000000000000853e+00	-7.392145425203874745e-05	1.568889683587466194e-02
9.464999999999999858e+00	-9.468660427394499023e-05	1.776564091693582856e-02
9.470000000000000639e+00	-1.154517542958512195e-04	1.936770063661158447e-02
9.474999999999999645e+00	-1.350303243165056847e-04	2.002039163351652593e-02
9.480000000000000426e+00	-1.546088943371601364e-04	1.932814360649613358e-02
9.484999999999999432e+00	-1.735941743571887128e-04	1.721184249531951954e-02
9.490000000000000213e+00	-1.925794543772172622e-04	1.402750157102572795e-02
9.495000000000000995e+00	-2.109714443966199363e-04	1.052670440580833443e-02
9.500000000000000000e+00	-2.287701444153967081e-04	7.540148632091797296e-03
9.505000000000000782e+00	-2.465688444341734798e-04	5.700746731723335160e-03
9.509999999999999787e+00	-2.643675444529502245e-04	5.206283855280200747e-03
9.515000000000000568e+00	-2.815729544711011753e-04	5.858974852185137860e-03
9.519999999999999574e+00	-2.993716544898779200e-04	7.164356845995014690e-03
9.525000000000000355e+00	-3.165770645080288165e-04	8.746638050613047763e-03
9.529999999999999361e+00	-3.337824745261797131e-04	1.038825480040425631e-02
9.535000000000000142e+00	-3.503945945437047073e-04	1.197053600502228678e-02
9.540000000000000924e+00	-3.664134245606037992e-04	1.339458908917851541e-02
9.544999999999999929e+00	-3.830255445781287934e-04	1.440329335712251142e-02
9.550000000000000711e+00	-3.984510845944019830e-04	1.469997108298839138e-02
9.554999999999999716e+00	-4.138766246106752268e-04	1.400772305596800424e-02
9.560000000000000497e+00	-4.287088746263225140e-04	1.242544185134997203e-02
9.564999999999999503e+00	-4.435411246419698555e-04	1.024980519500017645e-02
9.570000000000000284e+00	-4.583733746576171427e-04	8.034611508534933444e-03
9.575000000000001066e+00	-4.726123346726385818e-04	6.175431093108744128e-03
9.580000000000000071e+00	-4.862580046870340644e-04	4.830492069183417274e-03
9.585000000000000853e+00	-5.004969647020555577e-04	3.821787801239422133e-03
9.589999999999999858e+00	-5.141426347164510403e-04	2.813083533295426993e-03
9.595000000000000639e+00	-5.283815947314724794e-04	1.586815599716451947e-03
9.599999999999999645e+00	-5.420272647458680704e-04	2.023195456756738482e-04
9.605000000000000426e+00	-5.556729347602634445e-04	-9.448343276723993869e-04
9.609999999999999432e+00	-5.699118947752848836e-04	-1.379961658942358222e-03
9.615000000000000213e+00	-5.835575647896804746e-04	-8.261632373260470365e-04
9.620000000000000995e+00	-5.972032348040760656e-04	7.363394522342597229e-04
9.625000000000000000e+00	-6.114421948190975047e-04	3.050425713988131476e-03
9.630000000000000782e+00	-6.250878648334929873e-04	5.799639307011962390e-03
9.634999999999999787e+00	-6.387335348478885783e-04	8.647745475324420533e-03
9.640000000000000568e+00	-6.517859148616582127e-04	1.135740203823279969e-02
9.644999999999999574e+00	-6.648382948754278472e-04	1.373082384515984800e-02
9.650000000000000355e+00	-6.778906748891973732e-04	1.564933980575921105e-02
9.654999999999999361e+00	-6.903497649023411595e-04	1.709317140497316687e-02
9.660000000000000142e+00	-7.022155649148590978e-04	1.818098973314806119e-02
9.665000000000000924e+00	-7.134880749267509710e-04	1.899190885051480621e-02
9.669999999999999929e+00	-7.247605849386429527e-04	1.934792212155386076e-02
9.675000000000000711e+00	-7.354398049499089778e-04	1.879412369993755175e-02
9.679999999999999716e+00	-7.455257349605491548e-04	1.665804407370320706e-02
9.685000000000000497e+00	-7.550183749705634837e-04	1.246499888146542119e-02
9.689999999999999503e+00	-7.645110149805777041e-04	6.353437728628273141e-03
9.695000000000000284e+00	-7.734103649899660765e-04	-8.261632373260470365e-04
9.700000000000001066e+00	-7.829030049999802969e-04	-7.709086477414486827e-03
9.705000000000000071e+00	-7.923956450099947342e-04	-1.295039296771171786e-02
9.710000000000000853e+00	-8.018882850200089547e-04	-1.589739171131280063e-02
9.714999999999999858e+00	-8.119742150306491317e-04	-1.676764637385272025e-02
9.720000000000000639e+00	-8.226534350419151568e-04	-1.651052567810229119e-02
9.724999999999999645e+00	-8.333326550531811820e-04	-1.625340498235185865e-02
9.730000000000000426e+00	-8.446051650650732720e-04	-1.664897528350636757e-02
9.734999999999999432e+00	-8.564709650775909934e-04	-1.761812252133491269e-02
9.740000000000000213e+00	-8.689300550907348882e-04	-1.848837718387483231e-02
9.745000000000000995e+00	-8.813891451038785661e-04	-1.848837718387483231e-02
9.750000000000000000e+00	-8.944415251176482005e-04	-1.730166628041130555e-02
9.755000000000000782e+00	-9.080871951320437915e-04	-1.528425774452331527e-02
9.759999999999999787e+00	-9.223261551470652306e-04	-1.326684920863532499e-02
9.765000000000000568e+00	-9.365651151620865613e-04	-1.213947385034497631e-02
9.769999999999999574e+00	-9.508040751771080004e-04	-1.227792345574905443e-02
9.775000000000000355e+00	-9.662296151933811358e-04	-1.358330544955893039e-02
9.779999999999999361e+00	-9.810618652090284230e-04	-1.566004953062009875e-02
9.785000000000000142e+00	-9.970806952259276233e-04	-1.811258539777804710e-02
9.790000000000000924e+00	-1.013099525242826824e-03	-2.076290641551324992e-02
9.794999999999999929e+00	-1.029711645260351655e-03	-2.355167703865253259e-02
9.800000000000000711e+00	-1.046917055278502552e-03	-2.628111211661863719e-02
9.804999999999999716e+00	-1.064715755297279296e-03	-2.849630580308388367e-02
9.810000000000000497e+00	-1.083107745316681889e-03	-2.964345967643195953e-02
9.814999999999999503e+00	-1.102686315337336612e-03	-2.938633898068152700e-02
9.820000000000000284e+00	-1.122264885357990901e-03	-2.782383629112121851e-02
9.825000000000001066e+00	-1.143030035379897320e-03	-2.543063596913644475e-02
9.830000000000000071e+00	-1.164388475402429370e-03	-2.272097940622806386e-02
9.835000000000000853e+00	-1.186340205425587485e-03	-1.977398066262698109e-02
9.839999999999999858e+00	-1.208885225449371232e-03	-1.629296201246731302e-02
9.845000000000000639e+00	-1.232023535473781043e-03	-1.186257463953682180e-02
9.849999999999999645e+00	-1.255161845498190855e-03	-6.542154089008688118e-03
9.855000000000000426e+00	-1.278300155522600666e-03	-1.063505418018751737e-03
9.859999999999999432e+00	-1.301438465547010695e-03	3.327324924796287286e-03
9.865000000000000213e+00	-1.324576775571420506e-03	5.601854156434708798e-03
9.870000000000000995e+00	-1.347715085595830318e-03	5.582075641376983352e-03
9.875000000000000000e+00	-1.370853395620240129e-03	4.098687012047577509e-03
9.880000000000000782e+00	-1.393398415644023875e-03	2.674633927891348871e-03
9.884999999999999787e+00	-1.416536725668433687e-03	2.615298382718172967e-03
9.890000000000000568e+00	-1.439081745692217650e-03	4.395364737913459198e-03
9.894999999999999574e+00	-1.461626765716001614e-03	7.401699026687720041e-03
9.900000000000000355e+00	-1.484171785739785360e-03	1.026958371005790190e-02
9.904999999999999361e+00	-1.506123515762943475e-03	1.157496570386777959e-02
9.910000000000000142e+00	-1.528075245786101590e-03	1.044759034557743091e-02
9.915000000000000924e+00	-1.550026975809259489e-03	6.966571695417760231e-03
9.919999999999999929e+00	-1.571385415831791756e-03	1.942828870755509106e-03
9.925000000000000711e+00	-1.592743855854323589e-03	-3.417148709888074166e-03
9.929999999999999716e+00	-1.614102295876855856e-03	-8.124435293626721191e-03
9.935000000000000497e+00	-1.636054025900013755e-03	-1.158567542872866382e-02
9.939999999999999503e+00	-1.658005755923172087e-03	-1.370197653990528307e-02
9.945000000000000284e+00	-1.680550775946955833e-03	-1.475023783796472823e-02
9.950000000000001066e+00	-1.703095795970739797e-03	-1.496780150359970814e-02
9.955000000000000071e+00	-1.726234105995149608e-03	-1.459200971750292467e-02
9.960000000000000853e+00	-1.749372416019559420e-03	-1.370197653990528307e-02
9.964999999999999858e+00	-1.773104016044595079e-03	-1.231748048586450532e-02
9.970000000000000639e+00	-1.797428906070256587e-03	-1.053741413066921866e-02
9.974999999999999645e+00	-1.821753796095918311e-03	-8.500227079723502929e-03
9.980000000000000426e+00	-1.846078686121579819e-03	-6.443261513720060889e-03
9.984999999999999432e+00	-1.870996866147867392e-03	-4.682973673582499670e-03
9.990000000000000213e+00	-1.895915046174154748e-03	-3.516041285176701395e-03
9.995000000000000995e+00	-1.920833226200442537e-03	-3.001799893675841102e-03
1.000000000000000000e+01	-1.945751406226729893e-03	-2.863350288271762981e-03
1.000500000000000078e+01	-1.970669586253017466e-03	-2.349108896770903121e-03
1.000999999999999979e+01	-1.995587766279304821e-03	-6.283780867487930109e-04
1.001500000000000057e+01	-2.021099236306218242e-03	2.911976108584053789e-03
1.001999999999999957e+01	-2.046017416332506032e-03	8.192839628996735277e-03
1.002500000000000036e+01	-2.070935596358792954e-03	1.442307187218023687e-02
1.002999999999999936e+01	-2.095260486384454678e-03	2.039618341961330766e-02
1.003500000000000014e+01	-2.119585376410116403e-03	2.498479891300560418e-02
1.004000000000000092e+01	-2.142723686434526431e-03	2.765489844579853071e-02
1.004499999999999993e+01	-2.165268706458310394e-03	2.870315974385797761e-02
1.005000000000000071e+01	-2.187220436481468293e-03	2.894050192455067949e-02
1.005499999999999972e+01	-2.208578876504000126e-03	2.915806559018566113e-02
1.006000000000000050e+01	-2.229344026525906762e-03	2.955363589134017005e-02
1.006499999999999950e+01	-2.248922596546560834e-03	2.945474331605154109e-02
1.007000000000000028e+01	-2.267907876566589709e-03	2.767467696085625442e-02
1.007500000000000107e+01	-2.286299866585992085e-03	2.318495404275259034e-02
1.008000000000000007e+01	-2.304098566604769263e-03	1.600535307679826907e-02
1.008500000000000085e+01	-2.321303976622919943e-03	7.381920511629994595e-03
1.008999999999999986e+01	-2.338509386641071056e-03	-5.294855114601659980e-04
1.009500000000000064e+01	-2.355714796659221736e-03	-5.731234971641946570e-03
1.009999999999999964e+01	-2.373513496677998481e-03	-7.432187266606330583e-03
1.010500000000000043e+01	-2.390718906696149594e-03	-6.482818543835510913e-03
1.010999999999999943e+01	-2.408517606714926339e-03	-4.801644763928853213e-03
1.011500000000000021e+01	-2.426316306733702650e-03	-4.307181887485717932e-03
1.012000000000000099e+01	-2.444115006752479394e-03	-5.889463092103750137e-03
1.012500000000000000e+01	-2.461913706771256139e-03	-9.152918076628440910e-03
1.013000000000000078e+01	-2.480305696790658949e-03	-1.287127890748081607e-02
1.013499999999999979e+01	-2.499290976810687823e-03	-1.599628428660142959e-02
1.014000000000000057e+01	-2.518276256830715831e-03	-1.825103500318212349e-02
1.014499999999999957e+01	-2.537854826851370770e-03	-2.011021541860831541e-02
1.015000000000000036e+01	-2.557433396872025276e-03	-2.232540910507355841e-02
1.015499999999999936e+01	-2.578198546893931478e-03	-2.521307230350146658e-02
1.016000000000000014e+01	-2.599556986916463312e-03	-2.855564134825705827e-02
1.016500000000000092e+01	-2.620915426938995579e-03	-3.156197563703132258e-02
1.016999999999999993e+01	-2.644053736963405607e-03	-3.352004862774613653e-02
1.017500000000000071e+01	-2.667192046987815202e-03	-3.407384704936244901e-02
1.017999999999999972e+01	-2.691516937013476492e-03	-3.353982714280386718e-02
1.018500000000000050e+01	-2.717028407040390347e-03	-3.270912951037939498e-02
1.018999999999999950e+01	-2.743133167067929399e-03	-3.241245178451351849e-02
1.019500000000000028e+01	-2.769831217096094950e-03	-3.318381387176480568e-02
1.020000000000000107e+01	-2.797122557124885698e-03	-3.474631656132511071e-02
1.020500000000000007e+01	-2.825600477154928576e-03	-3.611103410030816474e-02
1.021000000000000085e+01	-2.855264977186223151e-03	-3.587369191961545939e-02
1.021499999999999986e+01	-2.885522767218143790e-03	-3.304536426636073276e-02
1.022000000000000064e+01	-2.916967137251316126e-03	-2.752715856525533855e-02
1.022499999999999964e+01	-2.948411507284488461e-03	-2.032777908424329011e-02
1.023000000000000043e+01	-2.981042457318912493e-03	-1.302950702794261964e-02
1.023499999999999943e+01	-3.013673407353336525e-03	-6.957502905220920748e-03
1.024000000000000021e+01	-3.046304357387760557e-03	-2.606229592521333051e-03
1.024500000000000099e+01	-3.078935307422184589e-03	5.187757865992802513e-04
1.025000000000000000e+01	-3.112159547457234686e-03	3.208653834449935044e-03
1.025500000000000078e+01	-3.144790497491658718e-03	5.760082276896511498e-03
1.025999999999999979e+01	-3.177421447526082750e-03	7.500591601976347271e-03
1.026500000000000057e+01	-3.210052397560506782e-03	7.144578330937289244e-03
1.026999999999999957e+01	-3.242090057594305182e-03	3.643781165719893553e-03
1.027500000000000036e+01	-3.274721007628729214e-03	-3.021578408733566114e-03
1.027999999999999936e+01	-3.306758667662527615e-03	-1.172412503413274194e-02
1.028500000000000014e+01	-3.339389617696951647e-03	-2.078268493057097710e-02
1.029000000000000092e+01	-3.372613857732001310e-03	-2.893143313435384348e-02
1.029499999999999993e+01	-3.406431387767677472e-03	-3.579457785938455761e-02
1.030000000000000071e+01	-3.440842207803979265e-03	-4.174791089175990816e-02
1.030499999999999972e+01	-3.477032897842158819e-03	-4.712766698746121558e-02
1.031000000000000050e+01	-3.513816877880964005e-03	-5.163716842062260337e-02
1.031499999999999950e+01	-3.551787437921020887e-03	-5.432704646847326402e-02
1.032000000000000028e+01	-3.591537867962955963e-03	-5.414903983295373674e-02
1.032500000000000107e+01	-3.632474878006142303e-03	-5.084602781831358553e-02
1.033000000000000007e+01	-3.674598468050581206e-03	-4.513003696663094727e-02
1.033500000000000085e+01	-3.717908638096270937e-03	-3.828667075665796032e-02
1.033999999999999986e+01	-3.762405388143212799e-03	-3.162131118220449372e-02
1.034500000000000064e+01	-3.807495428190781159e-03	-2.578664924017550278e-02
1.034999999999999964e+01	-3.853178758238974717e-03	-2.086179899080187541e-02
1.035500000000000043e+01	-3.899455378287794340e-03	-1.666875379856409128e-02
1.035999999999999943e+01	-3.946325288337240028e-03	-1.298994999782716701e-02
1.036500000000000021e+01	-3.993195198386685282e-03	-9.825387588591106072e-03
1.037000000000000099e+01	-4.040065108436130537e-03	-7.313516176259978775e-03
1.037500000000000000e+01	-4.087528308486201856e-03	-5.751013486699672016e-03
1.038000000000000078e+01	-4.135584798536899240e-03	-5.671899426468770232e-03
1.038499999999999979e+01	-4.183047998586970559e-03	-7.610193902125859597e-03
1.039000000000000057e+01	-4.231104488637668810e-03	-1.180323909436364373e-02
1.039499999999999957e+01	-4.279160978688365327e-03	-1.761812252133491269e-02
1.040000000000000036e+01	-4.327810758739688776e-03	-2.349234149347935452e-02
1.040499999999999936e+01	-4.377053828791637423e-03	-2.728981638456262973e-02
1.041000000000000014e+01	-4.426890188844213002e-03	-2.738870895985126216e-02
1.041500000000000092e+01	-4.477319838897413778e-03	-2.353189852359480541e-02
1.041999999999999993e+01	-4.528936068951866685e-03	-1.706432409971860020e-02
1.042500000000000071e+01	-4.579959009005692659e-03	-1.020117937468788608e-02
1.042999999999999972e+01	-4.632168529060771631e-03	-4.781866248871126900e-03
1.043500000000000050e+01	-4.683784759115224537e-03	-1.360183143884632776e-03
1.043999999999999950e+01	-4.735994279170302641e-03	9.341246028115137486e-04
1.044500000000000028e+01	-4.788203799225381613e-03	3.465774530200364974e-03
1.045000000000000107e+01	-4.839820029279834519e-03	7.006128725533211990e-03
1.045500000000000007e+01	-4.891436259334286558e-03	1.112005985754009607e-02
1.046000000000000085e+01	-4.943052489388739465e-03	1.446262890229568776e-02
1.046499999999999986e+01	-4.994075429442565439e-03	1.574823238104784001e-02
1.047000000000000064e+01	-5.045098369496393148e-03	1.469997108298839138e-02
1.047499999999999964e+01	-5.094934729548966992e-03	1.226721373088816847e-02
1.048000000000000043e+01	-5.145364379602168636e-03	1.003224152936519828e-02
1.048499999999999943e+01	-5.195200739654743348e-03	9.241100927056182177e-03
1.049000000000000021e+01	-5.244443809706692862e-03	1.005202004442292373e-02
1.049500000000000099e+01	-5.293686879758642376e-03	1.163430124904095593e-02
1.050000000000000000e+01	-5.342929949810591023e-03	1.264300551698495020e-02
1.050500000000000078e+01	-5.391579729861914472e-03	1.228699224594589218e-02
1.050999999999999979e+01	-5.439636219912610988e-03	1.082338213167421438e-02
1.051500000000000057e+01	-5.487692709963308373e-03	9.518000137864338420e-03
1.051999999999999957e+01	-5.535749200014005757e-03	1.011135558959609833e-02
1.052500000000000036e+01	-5.583212400064077943e-03	1.388905196562164983e-02
1.052999999999999936e+01	-5.630675600114148395e-03	2.104887441651824564e-02
1.053500000000000014e+01	-5.677545510163594517e-03	3.056234015928416606e-02
1.054000000000000092e+01	-5.723228840211787641e-03	4.068893986883956315e-02
1.054499999999999993e+01	-5.768318880259356435e-03	4.972772125022007633e-02
1.055000000000000071e+01	-5.812222340305672232e-03	5.674909409571259750e-02
1.055499999999999972e+01	-5.854345930350110701e-03	6.171350137520166534e-02
1.056000000000000050e+01	-5.895282940393296173e-03	6.529341260064996932e-02
1.056499999999999950e+01	-5.934440080434606052e-03	6.812174025390468901e-02
1.057000000000000028e+01	-5.971817350474036869e-03	7.043582651565856445e-02
1.057500000000000107e+01	-6.007414750511590358e-03	7.182032256969934914e-02
1.058000000000000007e+01	-6.041232280547266520e-03	7.152364484383347265e-02
1.058500000000000085e+01	-6.073269940581064487e-03	6.891288085621370685e-02
1.058999999999999986e+01	-6.103527730612985126e-03	6.388913803155146787e-02
1.059500000000000064e+01	-6.132005650643027571e-03	5.712488588180937576e-02
1.059999999999999964e+01	-6.159890280672445685e-03	4.970794273516235262e-02
1.060500000000000043e+01	-6.185995040699983870e-03	4.288435504024708245e-02
1.060999999999999943e+01	-6.210913220726271659e-03	3.758371300477667681e-02
1.061500000000000021e+01	-6.234644820751307319e-03	3.410269435461700527e-02
1.062000000000000099e+01	-6.257783130775717781e-03	3.220395690907536940e-02
1.062500000000000000e+01	-6.280328150799501311e-03	3.123480967124682775e-02
1.063000000000000078e+01	-6.302279880822658775e-03	3.046344758399553709e-02
1.063499999999999979e+01	-6.323045030844565845e-03	2.927673668053201034e-02
1.064000000000000057e+01	-6.343216890865845982e-03	2.723954962958629461e-02
1.064499999999999957e+01	-6.362795460886500054e-03	2.417387979563886263e-02
1.065000000000000036e+01	-6.381187450905902864e-03	1.998083460340107503e-02
1.065499999999999936e+01	-6.399579440925305673e-03	1.460107850769976588e-02
1.066000000000000014e+01	-6.417971430944708483e-03	8.074168538650382601e-03
1.066500000000000092e+01	-6.435770130963485228e-03	5.385543016570056973e-04
1.066999999999999993e+01	-6.453568830982261972e-03	-7.550858356952683259e-03
1.067500000000000071e+01	-6.471367531001038717e-03	-1.550182141015829518e-02
1.067999999999999972e+01	-6.489759521020441527e-03	-2.232540910507355841e-02
1.068500000000000050e+01	-6.508744801040469534e-03	-2.705247420386992785e-02
1.068999999999999950e+01	-6.528323371061124474e-03	-2.916877531504654536e-02
1.069500000000000028e+01	-6.548495231082404611e-03	-2.887209758918066194e-02
1.070000000000000107e+01	-6.569260381104310813e-03	-2.719092380927400424e-02
1.070500000000000007e+01	-6.591212111127469145e-03	-2.548997151430962282e-02
1.071000000000000085e+01	-6.613757131151252674e-03	-2.485705903246241202e-02
1.071499999999999986e+01	-6.636302151175037072e-03	-2.531196487879009555e-02
1.072000000000000064e+01	-6.660033751200072731e-03	-2.570753517994459753e-02
1.072499999999999964e+01	-6.684358641225733588e-03	-2.426370358073064865e-02
1.073000000000000043e+01	-6.709276821252021378e-03	-1.945752442170337396e-02
1.073499999999999943e+01	-6.734788291278934365e-03	-1.097254146193917673e-02
1.074000000000000021e+01	-6.760299761305848219e-03	8.364845532932145718e-05
1.074500000000000099e+01	-6.785811231332762074e-03	1.163430124904095593e-02
1.075000000000000000e+01	-6.811322701359675061e-03	2.168178689836545645e-02
1.075500000000000078e+01	-6.835647591385335918e-03	2.913828707512793395e-02
1.075999999999999979e+01	-6.859972481410998510e-03	3.428070099013653255e-02
1.076500000000000057e+01	-6.883110791435408105e-03	3.835507509202796400e-02
1.076999999999999957e+01	-6.905062521458566437e-03	4.276568394990073324e-02
1.077500000000000036e+01	-6.926420961481097836e-03	4.806632598537114581e-02
1.077999999999999936e+01	-6.946592821502377973e-03	5.356475317141879550e-02
1.078500000000000014e+01	-6.964984811521780783e-03	5.765890578836796454e-02
1.079000000000000092e+01	-6.982190221539932330e-03	5.860827451113877901e-02
