3.57	-2.04E+00	-6.84E-02
3.575	-2.37E+00	-1.11E-01
3.58	-2.72E+00	-2.97E-01
3.585	-3.03E+00	-6.16E-01
3.59	-3.20E+00	-1.01E+00
3.595	-3.18E+00	-1.38E+00
3.6	-2.94E+00	-1.65E+00
3.605	-2.51E+00	-1.78E+00
3.61	-1.96E+00	-1.78E+00
3.615	-1.38E+00	-1.72E+00
3.62	-8.49E-01	-1.65E+00
3.625	-4.05E-01	-1.65E+00
3.63	-6.38E-02	-1.73E+00
3.635	1.88E-01	-1.85E+00
3.64	3.78E-01	-1.99E+00
3.645	5.27E-01	-2.09E+00
3.65	6.48E-01	-2.13E+00
3.655	7.44E-01	-2.13E+00
3.66	8.16E-01	-2.10E+00
3.665	8.67E-01	-2.09E+00
3.67	9.03E-01	-2.12E+00
3.675	9.32E-01	-2.21E+00
